Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,3.24895,115.422,338462
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e4m3_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,3.38166,184.821,325180
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e4m3_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,3.2638,114.897,336922
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e5m2_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,3.38421,184.681,324934
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e5m2_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,3.26359,114.904,336944
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,3.38033,184.893,325308
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,3.26431,114.879,336870
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832gemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.05404,304.278,535357
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832gemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.87218,200.301,587361
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832gemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.07657,300.977,529549
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832gemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.90097,197.268,578466
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832gemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.08906,299.177,526383
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832gemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.93403,193.896,568578
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832gemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.0862,299.588,527106
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832gemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.91519,195.803,574171
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832fastaccumgemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.02814,308.164,542195
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832fastaccumgemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.8178,206.293,604931
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832fastaccumgemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.02813,308.165,542196
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832fastaccumgemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.84279,203.496,596729
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832fastaccumgemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.04389,305.789,538016
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832fastaccumgemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.84443,203.315,596199
1,CUTLASS,gemm,cutlass_tensorop_f32_h16832fastaccumgemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,2.04339,305.864,538147
1,CUTLASS,gemm,cutlass_tensorop_bf16_h16832fastaccumgemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,1.8603,201.58,591112
